DATE_,COLONYLENGTH,MAX_DEPTH_M,Area_surveyed_m2,SITE,PER_DEAD,LATITUDE,LONGITUDE,YEAR,TAIL_BINS,Data_Source,Bleaching_Period
3/19/2025,23,13.716,60,TUT-222,10,-14.363787,-170.772574,2025,QMED,esa,Post-Bleaching
3/19/2025,58,13.716,60,TUT-222,50,-14.363787,-170.772574,2025,Q80,esa,Post-Bleaching
3/19/2025,38,10.0584,60,TUT-223,70,-14.35909,-170.785248,2025,QMED,esa,Post-Bleaching
3/19/2025,5,10.0584,60,TUT-223,0,-14.35909,-170.785248,2025,Q20,esa,Post-Bleaching
3/19/2025,21,10.0584,60,TUT-223,35,-14.35909,-170.785248,2025,QMED,esa,Post-Bleaching
3/19/2025,23,10.0584,60,TUT-223,25,-14.35909,-170.785248,2025,QMED,esa,Post-Bleaching
3/19/2025,60,10.0584,60,TUT-223,90,-14.35909,-170.785248,2025,Q80,esa,Post-Bleaching
3/19/2025,5,10.0584,60,TUT-223,0,-14.35909,-170.785248,2025,Q20,esa,Post-Bleaching
3/19/2025,6,10.0584,60,TUT-223,0,-14.35909,-170.785248,2025,Q20,esa,Post-Bleaching
3/19/2025,49,10.0584,60,TUT-223,95,-14.35909,-170.785248,2025,Q80,esa,Post-Bleaching
3/19/2025,7,10.0584,60,TUT-223,1,-14.35909,-170.785248,2025,Q20,esa,Post-Bleaching
3/19/2025,5,10.0584,60,TUT-223,0,-14.35909,-170.785248,2025,Q20,esa,Post-Bleaching
3/19/2025,15,10.0584,60,TUT-223,0,-14.35909,-170.785248,2025,QMED,esa,Post-Bleaching
3/19/2025,5,10.0584,60,TUT-223,0,-14.35909,-170.785248,2025,Q20,esa,Post-Bleaching
3/19/2025,21,10.0584,60,TUT-223,1,-14.35909,-170.785248,2025,QMED,esa,Post-Bleaching
3/19/2025,52,10.0584,60,TUT-223,35,-14.35909,-170.785248,2025,Q80,esa,Post-Bleaching
3/19/2025,44,10.0584,60,TUT-223,20,-14.35909,-170.785248,2025,Q80,esa,Post-Bleaching
3/19/2025,14,10.0584,60,TUT-223,1,-14.35909,-170.785248,2025,QMED,esa,Post-Bleaching
3/19/2025,80,10.0584,60,TUT-223,65,-14.35909,-170.785248,2025,Q80,esa,Post-Bleaching
3/19/2025,20,10.0584,60,TUT-223,15,-14.35909,-170.785248,2025,QMED,esa,Post-Bleaching
3/19/2025,33,10.0584,60,TUT-223,20,-14.35909,-170.785248,2025,QMED,esa,Post-Bleaching
3/19/2025,125,10.0584,60,TUT-223,85,-14.35909,-170.785248,2025,Q80,esa,Post-Bleaching
3/19/2025,16,10.0584,60,TUT-223,25,-14.35909,-170.785248,2025,QMED,esa,Post-Bleaching
3/19/2025,42,10.0584,60,TUT-223,80,-14.35909,-170.785248,2025,Q80,esa,Post-Bleaching
3/19/2025,38,10.0584,60,TUT-223,85,-14.35909,-170.785248,2025,QMED,esa,Post-Bleaching
3/19/2025,10,10.0584,60,TUT-223,0,-14.35909,-170.785248,2025,Q20,esa,Post-Bleaching
3/19/2025,6,10.0584,60,TUT-223,0,-14.35909,-170.785248,2025,Q20,esa,Post-Bleaching
3/19/2025,8,10.0584,60,TUT-223,0,-14.35909,-170.785248,2025,Q20,esa,Post-Bleaching
3/19/2025,59,10.0584,60,TUT-223,90,-14.35909,-170.785248,2025,Q80,esa,Post-Bleaching
3/19/2025,30,10.0584,60,TUT-223,25,-14.35909,-170.785248,2025,QMED,esa,Post-Bleaching
3/19/2025,15,10.0584,60,TUT-223,0,-14.35909,-170.785248,2025,QMED,esa,Post-Bleaching
3/19/2025,20,10.0584,60,TUT-223,5,-14.35909,-170.785248,2025,QMED,esa,Post-Bleaching
3/21/2025,32.5,14.6304,60,TUT-098,8,-14.314128,-170.652116,2025,QMED,esa,Post-Bleaching
3/21/2025,40,16.1544,60,TUT-098,20,-14.314128,-170.652116,2025,QMED,esa,Post-Bleaching
3/21/2025,38,14.6304,60,TUT-098,10,-14.314128,-170.652116,2025,QMED,esa,Post-Bleaching
